databaseId	name	imageUrl	cardBack	type	packName	deckbuilderQuantity	setUuid	numberInPack	faction	cardsubtype	cost	destiny	supportcost	energy	power	tactics	defense	text	lore
2d9bc53d-3dfc-4b65-a44e-e49deef8fd6d	Last Stand	https://warstcg.org//img/2/WARS-EN02044.jpg	normal	INTERRUPT	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U44	Gongen	INTERRUPT (Lost)	2	2	2 Gongen					Reduce your casualties by 5 for each of your ? support icons at target location where a battle is taking place.	“We must defend the lifeblood of our NoBot champions.”
e8cb07d5-83db-4dce-b3eb-11a88c241f17	Rapid Fire	https://warstcg.org//img/2/WARS-EN02045.jpg	normal	ASSET	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U45	Gongen	ASSET (Character)	1	6	1 Gongen					"This character is defense +2. If this character doesn’t have quickdraw, this character gains Quickdraw 1."	Medium range plasma cannons are deployed to clear the way for NoBots as they rush into battle.
7a17881b-ba00-4d7c-85a6-84599cfa603b	Strength of Arms	https://warstcg.org//img/2/WARS-EN02046.jpg	normal	ASSET	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R46	Gongen	ASSET	1	5	1 Gongen					"Each time your Deigan unit is destroyed, if there are no cards stacked here, you may stack that unit on this asset. Lose a card from your hand ? Put target card stacked here in your hand. You may use this ability only during your deploy phase."	One warrior fights like two. Two fight like ten. Ten fight like a hundred.
42643da9-4078-4278-8032-ad4aa162f094	Sword Wall	https://warstcg.org//img/2/WARS-EN02047.jpg	normal	INTERRUPT	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R47	Gongen	INTERRUPT (Lost)	1	4	2 Gongen					"For each asset in play, that asset’s owner must choose to either lose 2 energy or dismiss that asset."	"Unlike firearms, Ikazuchi swords provide defense as well as attack."
dad4b00c-2899-46ff-ba16-57a924d1b5f0	?Tachikaze	https://warstcg.org//img/2/WARS-EN02048.jpg	normal	SHIP	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R48	Gongen	SHIP (Capacity 6) • Tenno • Capital	3	3	2 Gongen		4	3	5	"Transport 4 (Each time this ship moves, you may move with it up to four of your fighters.) ••• Pay 1 energy ? Make your target ship here defense +1 until end of turn."	"“Like the wind from a katana’s stroke, like the last breath of our enemies.” – Tenryu naming ceremony, 2389"
e7987add-7a09-4e29-86de-dfd535dab62b	Takumi Shadow Warriors	https://warstcg.org//img/2/WARS-EN02049.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R49	Gongen	CHARACTER • Deigan • Warrior • Unit	4	1	3 Gongen		5	3	4	Quickdraw 1 (Add a • to each activated ability on a weapon beneath this character that already has one.) This character may have two weapons beneath it.	"Living in darkness, kagemusha cloud their individuality to intensify their might."
a17cc79d-55ec-44e3-a9fc-063f420d5290	Tamon Interceptor	https://warstcg.org//img/2/WARS-EN02050.jpg	normal	SHIP	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C50	Gongen	SHIP (Capacity 0) • Tenno • Fighter	2	3	2 Gongen		1	3	2	"When this ship is destroyed, you may put it on top of its owner’s used pile."	The new Gongen fighters are designed to combat technology from the other side of the rift.
21978d3a-530a-4fa1-b25d-a6d32dd20e1d	Tataki Commander	https://warstcg.org//img/2/WARS-EN02051.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U51	Gongen	CHARACTER • Deigan • Warrior • Unit	3	3	2 Gongen		4	2	1	• Pay 1 energy ? Move this character to target adjacent site where a battle is taking place. You may use this ability only during your opponent’s turn.	Deigan assault warriors are known for their devotion to leaders like Namaru Komo. Veterans hold a revered place in Gongen society.
a70a4b84-9fed-4ad0-a5b4-3587eefc87ac	?Tennaru Hari	https://warstcg.org//img/2/WARS-EN02052.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R52	Gongen	CHARACTER • Kizen • Ikazuchi • Unit	4	4	3 Gongen		4	4	4	"Quickdraw 2 (Add two • to each activated ability on a weapon beneath this character that already has one.) As long as this character has a weapon beneath him, he can’t be damaged."	"“A fallen comrade at your back only strengthens your footing. A fallen army behind you makes you invincible.”- Sido, Gongen Philosopher"
45a43ec5-b9bf-4ab3-bf87-31592d82eadd	Thunder-Edge Greatsword	https://warstcg.org//img/2/WARS-EN02053.jpg	normal	WEAPON	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C53	Gongen	WEAPON (Character) • Melee	2	1	1 Gongen					"When the character this weapon is beneath is destroyed, you may put this weapon in its owner’s hand. • Pay 1 energy ? Choose target unit your opponent has in a site battle here. Damage target if its defense < [D] + 2."	This two-meter monomolecular blade trades speed for striking power.
7051cd0d-400f-479c-a887-b43fe1a12415	?Traginium Cache	https://warstcg.org//img/2/WARS-EN02054.jpg	normal	ASSET	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U54	Gongen	ASSET • Stockpile	0	6	2 Gongen					"• Pay 1 energy ? If you have two fighters at the same sector and there are fewer than two cards stacked here, your opponent loses 1 energy and stacks that card face down on this asset. You may use this ability only during your deploy phase."	"Once the needs of the NoBots became evident, the Gongen began to covet other traginium sources."
e9498481-ada8-4205-9ee3-8bba1ff49b2a	Transport Aide	https://warstcg.org//img/2/WARS-EN02055.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C55	Gongen	CHARACTER • Ikazuchi • Tech • Unit	4	2	1 Gongen		3	3	3	"When this character enters play, if you have a card stacked on your stockpile asset, you may take target vehicle from your lost pile into your hand."	"Equipped with the proper gear, techs like Miu Zhihuan are able to move dangerous materials on hazardous planets."
be715059-f091-411d-9a0b-50167f657198	•Unbidden Martyr	https://warstcg.org//img/2/WARS-EN02056.jpg	normal	ORDER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R56	Gongen	ORDER (Lost)	2	6	3 Gongen					"As an additional cost to play this order, remove your target kizen from the game . Retrieve X cards, where X is the energy cost of target. Remove this card from the game."	"As a well-spent day brings happy sleep, so life well used brings happy death.” – Leonardo da Vinci"
3a29031e-ea6f-4f49-ab38-f0db293368c2	Zocho Interceptor	https://warstcg.org//img/2/WARS-EN02057.jpg	normal	SHIP	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C57	Gongen	SHIP (Capacity 0) • Tenno • Fighter	2	4	2 Gongen		1	3	2	This ship is power +1 for each of your opponent’s ships here.	The interceptor model features almost 1G more thrust than previous Gongen designs.
8b49d7d5-ff07-4ae0-9c6d-f05b6f4e1955	?Aris Thantos	https://warstcg.org//img/2/WARS-EN02058.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R58	Maverick	CHARACTER • Accord • Rogue • Unit	4	1	2 Maverick		3	2	5	"Each time you drain here for X, you may make your opponent reveal X cards from the top of his or her reserve. Choose a revealed card to be lost. Your opponent puts the other revealed cards on top of his or her reserve in any order."	"""At last year’s Jove Invitational, I turned a handful of creds and a little info into a share of the winner’s loot.”"
ec842b71-2c7d-4f2b-ab0a-a1ec44ee85d6	"?""Battleaxe"" Boden"	https://warstcg.org//img/2/WARS-EN02059.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R59	Maverick	CHARACTER • Hellcats • Tech • Unit	3	5	3 Maverick		3	2	4	"Piloting 2 (As long as this character is aboard a ship, that ship is power +2 and tactics +2.) • Pay 3 energy ? Move target ship this character is aboard. You may use this ability only during your deploy phase."	"Three things she can’t stand: downtime for repairs, customs frigates, and lousy Reds."
72500b60-fc17-47f5-b846-3118ea7610ad	Begging for Mercy	https://warstcg.org//img/2/WARS-EN02060.jpg	normal	INTERRUPT	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R60	Maverick	INTERRUPT (Lost)	0	5	1 Maverick					"Choose a number and reveal the top card of your opponent’s reserve. If that card’s destiny is equal to the chosen number, draw up to five cards from your reserve."	"“Wealth is the parent of luxury and indolence, and poverty of meanness and viciousness, and both of discontent.” – Plato"
d3be58ca-2369-49c7-b471-de2165f8fcbc	Belt Runner	https://warstcg.org//img/2/WARS-EN02061.jpg	normal	SHIP	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C61	Maverick	SHIP (Capacity 1) • Cartel • Fighter	3	3	1 Maverick		3	3	3	"When this ship enters play, if you have a card stacked on your stockpile asset, you may put up to two cards from your hand on top of your reserve in any order."	"When you absolutely, positively, have to get data back to Europa in twenty hours or less."
6f590ba4-c466-4fd9-81f5-f3bdadffdcb9	Careless Cat	https://warstcg.org//img/2/WARS-EN02062.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U62	Maverick	CHARACTER • Hellcats • Tech • Unit	2	3	2 Maverick		2	2	3	"Quickdraw 1 (Add a • to each activated ability on a weapon beneath this character that already has one.) As long as this character has a weapon beneath her, you generate 2 more energy here."	"Flameout Jackson says that fuel tanks are for emptying. Her throttle has only two settings, off and wide open."
3e84f9d4-6f5a-440f-9caf-0265f5e55212	?Cat's Claw	https://warstcg.org//img/2/WARS-EN02063.jpg	normal	SHIP	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R63	Maverick	SHIP (Capacity 1) • Hellcats • Inverter • Fighter	3	2	3 Maverick		2/4	1/1	5/5	"Each time you play a character who has piloting aboard this ship, you may invert this ship./ Captain – Killer Cait Grimalkin • Pay 3 energy ? Draw two cards from your reserve."	No Earther convoy wants to see the Claw show up with Killer Cait mousing around.
eb79ed7e-d209-4059-8b48-5e163a9dec2a	Chameleon	https://warstcg.org//img/2/WARS-EN02064.jpg	normal	ASSET	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R64	Maverick	ASSET	4	0	2 Maverick					• Lose 2 energy from your hand ? Activate 3 energy. You may use this ability only during your turn.	The decrepitude of Cartel ships can provide perfect cover in the right situation.
0c6fb128-3594-4d25-8c63-660441c12ec1	?Cribber	https://warstcg.org//img/2/WARS-EN02065.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C65	Maverick	CHARACTER • Cartel • Bot • Unit	2	6	1 Maverick		2	3	3	"Each time a player reveals a card for battle destiny during a battle here, you may pay energy equal to the destiny of the card revealed. If you do, that player reveals another card for battle destiny instead. You may use this ability no more than once each turn."	"I’m a VisiTech model 770 bot. We can track more than a dozen independent targets, even while moving through a noisy club.”"
d29c9d43-1b7d-441c-8059-70d7b5ed2cfb	Darkslider	https://warstcg.org//img/2/WARS-EN02066.jpg	normal	SHIP	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C66	Maverick	SHIP (Capacity 1) • Cartel • Inverter • Fighter	2	4	2 Maverick		2/3	1/1	3/4	"• Pay 4 energy ? Invert this ship. / Each time you reveal a card for battle destiny during a battle here, you may revert this ship. If you do, make that card’s destiny +2"	“Make sure that turret can spin three-sixty. You never know who your friends are out here.”
50160955-ecd5-4b1a-aa71-b14bde6a85cc	Death Dealer	https://warstcg.org//img/2/WARS-EN02067.jpg	normal	SHIP	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C67	Maverick	SHIP (Capacity 0) • Hellcats • Inverter • Fighter	3	3	1 Maverick		2/2	2/2	4/4	"• Pay 4 energy ? If this ship is at a sector that has a [Maverick] support icon on your side, invert it. / • Revert this ship ? Damage target ship in a sector battle here."	Not all Maverick ships are designed for running.
e9ab9b4a-b8b7-4026-b7ff-ad5ad9cdd55b	Do Not Push	https://warstcg.org//img/2/WARS-EN02068.jpg	normal	ASSET	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U68	Maverick	ASSET	2	4	2 Maverick					Each interrupt costs 3 more energy to play.	Seriously. Don’t.
177c45bc-6a28-404c-9111-12ef40258b54	?Empty Heart	https://warstcg.org//img/2/WARS-EN02069.jpg	normal	ASSET	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U69	Maverick	ASSET • Evidence	2	5	1 Maverick					"Each time your total battle destiny is exactly 1 at the end of the battle destiny step, you may make target character power +3 until end of turn for each of your evidence assets. • Pay 2 energy ? Put this asset on top of your reserve."	“You could buy a year’s worth of air and coolant on Mercury with this information.” – Pepper Tokarates
f42d4a2f-0db4-4289-8b14-7e7ebab86e08	•Field Report	https://warstcg.org//img/2/WARS-EN02070.jpg	normal	INTERRUPT	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R70	Maverick	INTERRUPT (Lost)	1	3	2 Maverick					"Make target pending drain at a location where you have no energy icons +X, where X is the number of evidence assets you have +1."	Pepper and Flameout settled their debts to The Gambler with evidence gathered from the Deigan base.
39eccf3a-39b7-44b2-9d68-23c957ee5ebd	Fortune Seeker	https://warstcg.org//img/2/WARS-EN02071.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C71	Maverick	CHARACTER • Cartel • Warrior • Unit	3	1	1 Maverick		3	1	4	"When this character enters play, you may reveal the top three cards of your reserve and replace them in any order."	Pepper Tokarates hopes to pay off her new eyes with data scrounged from the abandoned Deigan mines.
30b41443-5831-4e66-bd6b-74272c22ca5a	Gray Market Middleman	https://warstcg.org//img/2/WARS-EN02072.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C72	Maverick	CHARACTER • Cartel • Rogue • Unit	3	2	1 Maverick		2	2	3	"Quickdraw 1 (Add a • to each activated ability on a weapon beneath this character that already has one.) When this character enters play, you may reveal the top card of your used pile. If you do, you may put that card on top of your reserve."	Need a gun? Fuel? Air? Slick Tommy Jianbua can help you out. He asks only a nominal fee to cover expenses.
979d0ac6-abc7-408f-bffb-3ef480aeb2ff	?Inquiry	https://warstcg.org//img/2/WARS-EN02073.jpg	normal	ASSET	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U73	Maverick	ASSET • Evidence	0	1	1 Maverick					"Each time your total battle destiny is exactly 3 at the end of the battle destiny step, you may draw a card from your reserve for each of your evidence assets. • Pay 0 energy ? Put this asset on top of your reserve."	“There’s got to be something down here. Why else would so many Gongs have died to defend it?” – Flameout Jackson
fdaeb031-53c3-4c5e-a0ee-8efeaeecdd85	?Joker Danniko	https://warstcg.org//img/2/WARS-EN02074.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R74	Maverick	CHARACTER • Kizen • Cartel • Unit	3	2	3 Maverick		4	4	5	"Quickdraw 1 (Add a • to each activated ability on a weapon beneath this character that already has one.) As long as this character has a weapon beneath her, she is immune to attrition and each of your drains here is +1."	"Armed and dangerous, Joker is someone to keep an eye on while you’re having a drink at the Nest."
eaebe34b-de3f-489d-9233-ca4a13217159	?Jovian Standoff	https://warstcg.org//img/2/WARS-EN02075.jpg	normal	ASSET	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R75	Maverick	ASSET (Unit)	2	7	3 Maverick					"Dismiss this asset ? If this unit is at a site, make target pending drain here +3. When you reveal this card for battle destiny, lose 3 energy."	Sitting at the table with The Gambler often brings either a great blessing or a terrible price. Sometimes it’s hard to tell one from the other.
c18be137-d9cc-44bf-a920-3bf7820df823	Little Nelly	https://warstcg.org//img/2/WARS-EN02076.jpg	normal	VEHICLE	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C76	Maverick	VEHICLE • Cogs • Unit	3	3	1 Maverick		1	1	5	"Size 2, Transport 2 This vehicle is power +1 for each energy icon on your side of this location."	"Cogs never stop wrenching on their machines, the fastest in the Sol System."
ddc12fab-5251-4250-9dc0-ebb567f2f571	Long Odds	https://warstcg.org//img/2/WARS-EN02077.jpg	normal	INTERRUPT	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R77	Maverick	INTERRUPT (Lost)	1	3	2 Maverick					"Reveal the bottom card of your reserve, note its destiny and put it on top of your used pile. Reveal the top X cards of your opponent’s used pile, where X is that destiny. Put target revealed card in its owner’s lost pile, and put the other cards on top of your opponent’s used pile an any order."	"When the threat level goes red, that’s when you begin to feel alive."
ba4f05e1-6f5d-46de-b3ae-2616c9433062	Max Retros	https://warstcg.org//img/2/WARS-EN02078.jpg	normal	INTERRUPT	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R78	Maverick	INTERRUPT (Lost)	1	4	1 Maverick					"As an additional cost to play this interrupt, revert your inverter ship or your inverter unit at the location of target pending attack. Cancel that attack."	Pulling 4Gs of reverse thrust in a hog like the Rugged Empty is no picnic.
d8312c07-6759-43fd-aff1-e980caad6979	?Reliquaries	https://warstcg.org//img/2/WARS-EN02079.jpg	normal	ASSET	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U79	Maverick	ASSET • Evidence	1	3	1 Maverick					"Each time your total battle destiny is exactly 5 at the end of the battle destiny step, you may put a card from your hand beneath your reserve for each of your evidence assets. • Pay 1 energy ? Put this asset on top of your reserve."	“Analysis of the containment vessel reveals atypical magnetic and gravitic residues.” – Deigan lab report
